row_number,prediction,actual_value,current_value,dist_baseline,dist_prediction,accuracy
8551,-2.8960261,-2,-2.4,0.4000001,0.89602613,0
8552,-0.3338203,-1.1,-2,0.9,0.7661797,14.868921
8553,1.593639,-0.7,-1.1,0.40000004,2.293639,0
8554,2.5707736,0.2,-0.7,0.9,2.3707736,0
8555,2.6196084,0.7,0.2,0.5,1.9196084,0
8556,3.5404415,1.3,0.7,0.59999996,2.2404416,0
8557,3.7549233,1.2,1.3,0.099999905,2.5549233,0
8558,4.4083347,1.1,1.2,0.100000024,3.3083348,0
8559,4.259401,1.3,1.1,0.19999993,2.959401,0
8560,3.3550992,1.2,1.3,0.099999905,2.1550992,0
8561,2.7915905,0.1,1.2,1.1,2.6915905,0
8562,2.1677506,-0.8,0.1,0.90000004,2.9677505,0
8563,0.8158956,-2.2,-0.8,1.4000001,3.0158956,0
8564,0.26736787,-2.5,-2.2,0.29999995,2.7673678,0
8565,-1.1232039,-3.1,-2.5,0.5999999,1.976796,0
8566,-1.4436091,-3.3,-3.1,0.20000005,1.8563908,0
8567,-2.2023768,-2.6,-3.3,0.70000005,0.39762306,43.19671
8568,-2.2865415,-2.5,-2.6,0.099999905,0.21345854,0
8569,-1.5146022,-2.1,-2.5,0.4000001,0.5853977,0
8570,-1.3738624,-1.7,-2.1,0.39999986,0.32613766,18.465555
8571,-1.2276186,-1.7,-1.7,0,0.47238147,0
8572,-1.257306,-0.1,-1.7,1.6,1.157306,27.66838
8573,-1.2672787,0,-0.1,0.1,1.2672787,0
8574,1.692988,0,0,0,1.692988,0
8575,1.7548175,0.2,0,0.2,1.5548174,0
8576,2.210516,0.8,0.2,0.6,1.410516,0
8577,2.953919,1.4,0.8,0.59999996,1.553919,0
8578,4.107752,2.2,1.4,0.8000001,1.9077518,0
8579,5.045827,3,2.2,0.79999995,2.045827,0
8580,6.3610973,3.5,3,0.5,2.8610973,0
8581,7.877985,4.1,3.5,0.5999999,3.777985,0
8582,8.204007,4.7,4.1,0.5999999,3.5040073,0
8583,8.535071,4.7,4.7,0,3.8350716,0
8584,8.090719,3.9,4.7,0.7999997,4.190719,0
8585,6.4788365,2.9,3.9,1,3.5788364,0
8586,4.238427,2.2,2.9,0.70000005,2.038427,0
8587,3.0483363,0,2.2,2.2,3.0483363,0
8588,3.1341953,-0.7,0,0.7,3.8341954,0
8589,0.96327746,-0.7,-0.7,0,1.6632774,0
8590,0.6597187,-0.8,-0.7,0.100000024,1.4597187,0
8591,0.39413998,-1.3,-0.8,0.49999994,1.69414,0
8592,0.380797,-1.4,-1.3,0.100000024,1.780797,0
8593,-0.05786342,-1.2,-1.4,0.19999993,1.1421366,0
8594,-0.07148384,1.9,-1.2,3.1,1.9714838,36.403744
8595,0.023177922,2.4,1.9,0.5000001,2.3768222,0
8596,3.172798,2.3,2.4,0.10000014,0.87279797,0
8597,3.8871965,2.5,2.3,0.20000005,1.3871965,0
8598,3.9860077,2.8,2.5,0.29999995,1.1860077,0
8599,4.245897,3.1,2.8,0.29999995,1.1458969,0
8600,4.709457,3.6,3.1,0.5,1.109457,0
8601,5.217222,4.1,3.6,0.5,1.1172223,0
8602,6.260111,5,4.1,0.9000001,1.2601109,0
8603,7.240749,5.6,5,0.5999999,1.640749,0
8604,7.955044,6,5.6,0.4000001,1.9550438,0
8605,8.434209,6.1,6,0.099999905,2.334209,0
8606,8.656303,6.6,6.1,0.5,2.0563035,0
8607,8.259628,6.4,6.6,0.19999981,1.8596282,0
8608,7.961044,6.1,6.4,0.3000002,1.8610439,0
8609,6.1579,4.7,6.1,1.4000001,1.4579,0
8610,5.1515994,4,4.7,0.6999998,1.1515994,0
8611,3.667006,5,4,1,1.332994,0
8612,3.2404814,4.5,5,0.5,1.2595186,0
8613,4.101853,3.7,4.5,0.79999995,0.40185285,49.768387
8614,3.1382003,3.2,3.7,0.5,0.061799765,87.640045
8615,2.2595663,2.7,3.2,0.5,0.44043374,11.913252
8616,1.5433624,2.4,2.7,0.29999995,0.8566377,0
8617,0.94332325,2.1,2.4,0.3000002,1.1566767,0
8618,0.28101802,1.8,2.1,0.29999995,1.5189819,0
8619,0.043631494,1.7,1.8,0.099999905,1.6563685,0
8620,0.43228668,1.3,1.7,0.4000001,0.8677133,0
8621,0.6215383,1.4,1.3,0.100000024,0.7784617,0
8622,0.10559015,1.4,1.4,0,1.2944099,0
8623,0.5080168,1.5,1.4,0.100000024,0.9919832,0
8624,1.8285419,1.8,1.5,0.29999995,0.028541923,90.48602
8625,2.9237108,2.1,1.8,0.29999995,0.8237109,0
8626,3.6076205,2.3,2.1,0.20000005,1.3076205,0
8627,4.4602957,2.6,2.3,0.29999995,1.8602958,0
8628,4.2994456,3.1,2.6,0.5,1.1994457,0
8629,3.9212642,3,3.1,0.099999905,0.9212642,0
8630,4.332215,3.3,3,0.29999995,1.0322149,0
8631,4.252278,3.5,3.3,0.20000005,0.75227785,0
8632,4.5273986,3.4,3.5,0.099999905,1.1273985,0
8633,3.7533588,3.3,3.4,0.10000014,0.4533589,0
8634,2.998877,3,3.3,0.29999995,0.0011229515,99.62569
8635,2.9133327,2.6,3,0.4000001,0.3133328,21.666819
8636,2.6049566,2.4,2.6,0.19999981,0.20495653,0
8637,1.8948674,2.4,2.4,0,0.5051327,0
8638,0.96504354,2.3,2.4,0.10000014,1.3349564,0
8639,0.83473885,2.1,2.3,0.20000005,1.265261,0
8640,0.5390451,3.2,2.1,1.1000001,2.660955,0
8641,-0.18941876,3.2,3.2,0,3.3894188,0
8642,1.4468563,3.2,3.2,0,1.7531438,0
8643,1.1575282,3.1,3.2,0.10000014,1.9424717,0
8644,1.611487,3.1,3.1,0,1.4885129,0
8645,1.521802,2.9,3.1,0.19999981,1.3781981,0
8646,1.3425083,2.9,2.9,0,1.5574918,0
8647,1.0270151,2.6,2.9,0.3000002,1.5729848,0
8648,2.001802,3.2,2.6,0.60000014,1.1981981,0
8649,1.9851184,4.3,3.2,1.1000001,2.3148818,0
8650,3.1209455,5.2,4.3,0.8999996,2.0790544,0
8651,4.8266,6.1,5.2,0.9000001,1.2733998,0
8652,5.8692374,6.6,6.1,0.5,0.7307625,0
8653,7.251402,7.4,6.6,0.8000002,0.1485982,81.42523
8654,7.502933,7.6,7.4,0.19999981,0.09706688,51.466515
8655,8.234143,7.3,7.6,0.2999997,0.93414307,0
8656,7.25725,6.7,7.3,0.6000004,0.55725,7.125056
8657,6.0569243,5.6,6.7,1.0999999,0.45692444,58.46141
8658,5.248994,4.5,5.6,1.0999999,0.7489939,31.909645
8659,3.1558137,2.9,4.5,1.5999999,0.2558136,84.01165
8660,1.820704,1.9,2.9,1.0000001,0.07929599,92.070404
8661,0.38278764,0.2,1.9,1.6999999,0.18278764,89.24779
8662,-0.9625345,-0.5,0.2,0.7,0.4625345,33.923645
8663,-3.2375758,-0.9,-0.5,0.39999998,2.337576,0
8664,-3.3882523,-1.4,-0.9,0.5,1.9882523,0
8665,-3.8111584,-1.7,-1.4,0.30000007,2.1111584,0
8666,-4.467244,-0.6,-1.7,1.1,3.8672442,0
8667,-4.6059785,0,-0.6,0.6,4.6059785,0
8668,-3.5905852,0.7,0,0.7,4.290585,0
8669,-2.2531767,1.3,0.7,0.59999996,3.5531766,0
8670,-1.4100442,1.1,1.3,0.19999993,2.510044,0
8671,-0.052082665,1.4,1.1,0.29999995,1.4520826,0
8672,1.3085871,3.4,1.4,2,2.091413,0
8673,2.293942,4.9,3.4,1.5,2.6060581,0
8674,4.5844107,6.3,4.9,1.4000001,1.7155895,0
8675,5.751354,7.3,6.3,1,1.548646,0
8676,7.5162916,8.1,7.3,0.8000002,0.58370876,27.036423
8677,8.322514,8.9,8.1,0.79999924,0.57748604,27.814175
8678,9.176988,9.1,8.9,0.20000076,0.07698727,61.506508
8679,9.557275,8.9,9.1,0.20000076,0.6572752,0
8680,8.589683,8.3,8.9,0.5999994,0.2896824,51.71956
8681,6.9660974,5.7,8.3,2.6000004,1.2660975,51.303947
8682,5.617024,3.6,5.7,2.1,2.017024,3.9512336
8683,2.7945807,2.4,3.6,1.1999998,0.3945806,67.11828
8684,0.7312764,2.3,2.4,0.10000014,1.5687236,0
8685,0.30620885,1.5,2.3,0.79999995,1.1937912,0
8686,-0.13079664,0.9,1.5,0.6,1.0307966,0
8687,-1.2803191,0.7,0.9,0.19999999,1.980319,0
8688,-1.3663602,1.5,0.7,0.8,2.8663602,0
8689,-1.3294611,0.3,1.5,1.2,1.629461,0
8690,-0.5634773,-0.3,0.3,0.6,0.26347727,56.087124
8691,-1.9622099,-0.1,-0.3,0.20000002,1.8622099,0
8692,-2.1624353,-0.5,-0.1,0.4,1.6624353,0
8693,-1.880474,-0.9,-0.5,0.39999998,0.980474,0
8694,-2.2152143,-1,-0.9,0.100000024,1.2152143,0
8695,-2.1926994,0.5,-1,1.5,2.6926994,0
8696,-0.7085915,3.2,0.5,2.7,3.9085915,0
8697,2.6741579,5.6,3.2,2.3999999,2.925842,0
8698,5.669454,7,5.6,1.4000001,1.3305459,4.961014
8699,8.222172,8.1,7,1.1000004,0.1221714,88.89352
8700,9.119356,9.1,8.1,1,0.019355774,98.06442
8701,10.375391,9,9.1,0.10000038,1.375391,0
8702,11.456963,8.9,9,0.10000038,2.556963,0
8703,9.802636,9.3,8.9,0.40000057,0.50263596,0
8704,9.027762,9.2,9.3,0.10000038,0.1722374,0
8705,8.577207,8.3,9.2,0.8999996,0.27720642,69.19928
8706,7.668863,7.8,8.3,0.5,0.13113737,73.77252
8707,6.828687,7.8,7.8,0,0.971313,0
8708,5.659371,7.9,7.8,0.099999905,2.2406292,0
8709,5.059459,7.6,7.9,0.3000002,2.5405407,0
8710,4.518883,7.5,7.6,0.099999905,2.9811168,0
8711,3.4768224,7.5,7.5,0,4.0231776,0
8712,3.8103385,6.3,7.5,1.1999998,2.4896617,0
8713,3.7535043,5.4,6.3,0.9000001,1.6464958,0
8714,2.2252166,5.2,5.4,0.20000029,2.9747832,0
8715,1.1871697,3.9,5.2,1.2999997,2.7128305,0
8716,0.81571126,3.7,3.9,0.20000005,2.8842888,0
8717,-0.6867184,2.9,3.7,0.79999995,3.5867186,0
8718,-0.6172887,2.5,2.9,0.4000001,3.1172886,0
8719,-0.11855638,3.3,2.5,0.79999995,3.4185562,0
8720,1.3501452,3.9,3.3,0.60000014,2.5498548,0
8721,3.8419292,4.5,3.9,0.5999999,0.6580708,0
8722,4.459719,5.6,4.5,1.0999999,1.1402807,0
8723,4.619738,6.6,5.6,1,1.9802618,0
8724,5.831414,7.5,6.6,0.9000001,1.6685858,0
8725,6.8853216,7.8,7.5,0.3000002,0.9146786,0
8726,7.086461,8.4,7.8,0.5999994,1.3135386,0
8727,6.727728,8.5,8.4,0.10000038,1.7722721,0
8728,6.896181,8.3,8.5,0.19999981,1.4038191,0
8729,6.0839977,7.4,8.3,0.9000001,1.3160024,0
8730,4.406583,4.9,7.4,2.5,0.49341726,80.26331
8731,2.9391782,3.8,4.9,1.1000001,0.8608217,21.743488
8732,0.47946084,3.5,3.8,0.29999995,3.0205393,0
8733,-0.10611087,0.3,3.5,3.2,0.40611088,87.30904
8734,-0.60892844,-0.5,0.3,0.8,0.10892844,86.38394
8735,-2.877319,-0.7,-0.5,0.19999999,2.177319,0
8736,-3.0342257,-0.9,-0.7,0.19999999,2.1342258,0
8737,-3.3336453,-1.7,-0.9,0.8000001,1.6336453,0
8738,-3.7099662,-2.5,-1.7,0.79999995,1.2099662,0
8739,-4.5147924,-0.5,-2.5,2,4.0147924,0
8740,-5.0200233,-1.2,-0.5,0.70000005,3.8200233,0
8741,-3.213055,-0.4,-1.2,0.8000001,2.8130548,0
8742,-4.1564527,-0.6,-0.4,0.20000002,3.5564528,0
8743,-2.615524,0.1,-0.6,0.70000005,2.715524,0
8744,-0.75297177,0.7,0.1,0.59999996,1.4529717,0
8745,0.93734175,1.4,0.7,0.7,0.46265823,33.905964
8746,1.035807,2.1,1.4,0.6999999,1.0641929,0
8747,1.9427216,2.9,2.1,0.8000002,0.9572785,0
8748,2.7195747,4.5,2.9,1.5999999,1.7804253,0
8749,3.6309936,5.5,4.5,1,1.8690064,0
8750,5.442096,5.8,5.5,0.3000002,0.35790396,0
8751,6.2221584,6.5,5.8,0.6999998,0.27784157,60.30834
8752,5.6801257,6,6.5,0.5,0.3198743,36.025143
8753,5.006904,5.6,6,0.4000001,0.5930958,0
8754,2.7071378,4.7,5.6,0.9000001,1.992862,0
8755,1.9428229,3.8,4.7,0.89999986,1.857177,0
8756,1.5885053,2.5,3.8,1.3,0.91149473,29.885017
8757,1.1727169,-0.1,2.5,2.6,1.2727169,51.04935
8758,-0.37506977,-0.4,-0.1,0.3,0.024930239,91.68992
8759,-2.6598213,1.8,-0.4,2.2,4.459821,0
8760,-1.9580133,0.3,1.8,1.5,2.2580132,0
8761,0.20877343,-0.1,0.3,0.4,0.30877343,22.806644
8762,-0.9173326,-1.2,-0.1,1.1,0.28266746,74.30296
8763,-0.6463813,1.9,-1.2,3.1,2.5463812,17.858665
8764,-2.0145934,1.2,1.9,0.6999999,3.2145934,0
8765,0.99107087,3,1.2,1.8,2.0089293,0
8766,-0.06122947,3.3,3,0.29999995,3.3612294,0
8767,2.6911988,3.9,3.3,0.60000014,1.2088013,0
8768,3.6291072,5.4,3.9,1.5,1.7708929,0
8769,3.5961816,7.5,5.4,2.1,3.9038184,0
8770,4.927275,8.8,7.5,1.3000002,3.872725,0
8771,7.5081944,9.9,8.8,1.0999994,2.3918052,0
8772,9.193622,10.4,9.9,0.5,1.206378,0
8773,10.605341,11.2,10.4,0.8000002,0.59465885,25.667662
8774,10.987659,12.3,11.2,1.1000004,1.3123407,0
8775,11.09723,11.7,12.3,0.6000004,0.60276985,0
8776,11.213594,10.8,11.7,0.8999996,0.41359425,54.045063
8777,9.132679,9.7,10.8,1.1000004,0.5673208,48.4254
8778,7.474382,8.3,9.7,1.3999996,0.82561827,41.02725
8779,6.177027,7.7,8.3,0.6000004,1.5229726,0
8780,5.392111,6.2,7.7,1.5,0.807889,46.140736
8781,4.9340763,5.4,6.2,0.7999997,0.4659238,41.75951
8782,3.4133923,2.4,5.4,3,1.0133922,66.22026
8783,2.387531,4.5,2.4,2.1,2.112469,0
8784,0.63310117,1,4.5,3.5,0.36689883,89.51717
8785,2.1240664,0.3,1,0.7,1.8240664,0
8786,-0.6869274,1.8,0.3,1.5,2.4869273,0
8787,-0.7206265,1.1,1.8,0.6999999,1.8206265,0
8788,0.5383615,0.6,1.1,0.5,0.061638534,87.672295
8789,0.9415353,0.2,0.6,0.40000004,0.7415353,0
8790,1.2024773,0.1,0.2,0.1,1.1024773,0
8791,2.1814792,0.6,0.1,0.5,1.5814792,0
8792,4.536163,1.8,0.6,1.1999999,2.736163,0
8793,5.891168,2.8,1.8,1,3.0911682,0
8794,6.692935,5.2,2.8,2.3999999,1.4929352,37.794365
8795,7.316135,6.4,5.2,1.2000003,0.91613483,23.65545
8796,9.303723,8.2,6.4,1.7999997,1.1037235,38.682014
8797,10.744469,9.7,8.2,1.5,1.0444689,30.36874
8798,12.331534,10.8,9.7,1.1000004,1.5315342,0
8799,13.369654,11,10.8,0.19999981,2.3696537,0
8800,14.252963,10.5,11,0.5,3.752963,0
8801,13.383813,9,10.5,1.5,4.383813,0
8802,11.608638,7.9,9,1.0999999,3.7086377,0
8803,9.503133,4.8,7.9,3.1,4.7031326,0
8804,8.924133,5.3,4.8,0.5,3.624133,0
8805,6.4900723,4,5.3,1.3000002,2.4900723,0
8806,7.3696094,5.6,4,1.5999999,1.7696095,0
8807,5.586771,4.9,5.6,0.6999998,0.6867709,1.8898427
8808,7.0335593,3.6,4.9,1.3000002,3.4335594,0
8809,6.728173,2.8,3.6,0.79999995,3.9281728,0
8810,5.616614,2.3,2.8,0.5,3.316614,0
8811,4.920649,2.1,2.3,0.20000005,2.8206491,0
8812,4.438578,0,2.1,2.1,4.438578,0
8813,3.9809246,-0.7,0,0.7,4.6809244,0
8814,2.1030033,-1,-0.7,0.3,3.1030033,0
8815,3.2599597,0.9,-1,1.9,2.3599596,0
8816,4.5721855,3.1,0.9,2.1999998,1.4721856,33.082466
8817,8.124792,3.5,3.1,0.4000001,4.624792,0
8818,10.0961685,3.2,3.5,0.29999995,6.8961687,0
8819,10.078876,4.2,3.2,0.99999976,5.8788757,0
8820,8.90337,4.6,4.2,0.4000001,4.30337,0
8821,10.597677,5,4.6,0.4000001,5.597677,0
8822,10.74874,5,5,0,5.74874,0
8823,10.569963,4.6,5,0.4000001,5.9699636,0
8824,10.140049,4,4.6,0.5999999,6.140049,0
8825,9.153048,3.6,4,0.4000001,5.5530477,0
8826,7.745166,3.4,3.6,0.19999981,4.3451657,0
8827,7.3053665,3.3,3.4,0.10000014,4.0053663,0
8828,7.2652016,3.3,3.3,0,3.9652016,0
8829,7.14015,3.5,3.3,0.20000005,3.64015,0
8830,6.964288,3.7,3.5,0.20000005,3.2642882,0
8831,6.886806,4,3.7,0.29999995,2.886806,0
8832,6.7452803,4,4,0,2.7452803,0
8833,7.0188293,4,4,0,3.0188293,0
8834,6.7752113,4.6,4,0.5999999,2.1752114,0
8835,6.7602143,5,4.6,0.4000001,1.7602143,0
8836,7.3048306,4.9,5,0.099999905,2.4048305,0
8837,7.5908303,4.7,4.9,0.20000029,2.8908305,0
8838,7.593756,0.9,4.7,3.7999997,6.693756,0
8839,8.333791,4.7,0.9,3.7999997,3.633791,4.373914
8840,4.8572693,6.5,4.7,1.8000002,1.6427307,8.737194
8841,10.338542,6.7,6.5,0.19999981,3.6385422,0
8842,11.86528,7,6.7,0.3000002,4.86528,0
8843,12.315167,7.5,7,0.5,4.8151674,0
8844,12.726699,8,7.5,0.5,4.726699,0
8845,13.133392,8.3,8,0.3000002,4.833392,0
8846,12.913918,8.5,8.3,0.19999981,4.4139175,0
8847,12.377055,8.7,8.5,0.19999981,3.6770554,0
8848,12.27979,8.4,8.7,0.3000002,3.8797903,0
8849,11.868181,7,8.4,1.3999996,4.868181,0
8850,10.851682,6.2,7,0.8000002,4.651682,0
8851,9.045297,5.6,6.2,0.5999999,3.4452968,0
8852,8.8529625,5.3,5.6,0.2999997,3.5529623,0
8853,8.022545,4.2,5.3,1.1000004,3.822545,0
8854,7.580059,3.3,4.2,0.89999986,4.280059,0
8855,5.639401,2.9,3.3,0.39999986,2.7394009,0
8856,4.1864986,2.1,2.9,0.8000002,2.0864987,0
8857,3.4721618,1.8,2.1,0.29999995,1.6721618,0
8858,2.4462404,1.4,1.8,0.39999998,1.0462404,0
8859,3.0791602,1.3,1.4,0.100000024,1.7791603,0
8860,2.5509012,0.5,1.3,0.79999995,2.0509012,0
8861,2.220327,-0.3,0.5,0.8,2.5203269,0
8862,1.1897129,-3,-0.3,2.7,4.189713,0
8863,2.702765,-0.5,-3,2.5,3.202765,0
8864,1.9880257,2.7,-0.5,3.2,0.7119744,77.7508
8865,4.593248,4.2,2.7,1.4999998,0.39324808,73.783455
8866,7.432875,5.1,4.2,0.9000001,2.3328753,0
8867,9.201176,6,5.1,0.9000001,3.2011757,0
8868,10.829161,7,6,1,3.8291607,0
8869,11.448788,7.4,7,0.4000001,4.0487876,0
8870,12.766687,7.9,7.4,0.5,4.8666873,0
8871,12.803506,8.1,7.9,0.20000029,4.7035055,0
8872,12.554778,7.5,8.1,0.6000004,5.054778,0
8873,11.14945,6.5,7.5,1,4.6494503,0
8874,9.245219,5.8,6.5,0.6999998,3.445219,0
8875,7.887716,5.2,5.8,0.6000004,2.687716,0
8876,6.863919,3.7,5.2,1.4999998,3.1639187,0
8877,6.3466883,4.5,3.7,0.79999995,1.8466883,0
8878,4.9914103,3.2,4.5,1.3,1.7914102,0
8879,5.631235,3.7,3.2,0.5,1.9312351,0
8880,4.392369,2.5,3.7,1.2,1.8923688,0
8881,5.260439,2.3,2.5,0.20000005,2.960439,0
8882,4.203052,1.9,2.3,0.39999998,2.303052,0
8883,4.115342,1.6,1.9,0.29999995,2.5153422,0
8884,3.9927917,1.2,1.6,0.39999998,2.7927916,0
8885,3.0489655,0.8,1.2,0.40000004,2.2489655,0
8886,2.166629,0.3,0.8,0.5,1.8666291,0
8887,3.7143183,1.7,0.3,1.4000001,2.0143182,0
8888,6.751282,3,1.7,1.3,3.7512822,0
8889,8.473279,4.1,3,1.0999999,4.373279,0
8890,8.759093,4.9,4.1,0.8000002,3.8590932,0
8891,9.859089,5.7,4.9,0.7999997,4.159089,0
8892,10.749384,6.6,5.7,0.9000001,4.149384,0
8893,12.12453,7.8,6.6,1.2000003,4.3245296,0
8894,13.0884905,8.7,7.8,0.8999996,4.3884907,0
8895,13.957266,8.3,8.7,0.39999962,5.6572657,0
8896,14.105685,8.3,8.3,0,5.805685,0
8897,12.194517,6.3,8.3,2,5.894517,0
8898,11.484469,5.1,6.3,1.2000003,6.3844695,0
8899,8.281575,4.3,5.1,0.7999997,3.981575,0
8900,7.064881,4.1,4.3,0.20000029,2.964881,0
8901,5.989252,3.1,4.1,1,2.8892522,0
8902,5.3113236,3.2,3.1,0.10000014,2.1113236,0
8903,3.7697446,1.7,3.2,1.5,2.0697446,0
8904,4.3303823,1.1,1.7,0.6,3.2303824,0
8905,2.7288766,-0.6,1.1,1.7,3.3288765,0
8906,1.778974,-1.5,-0.6,0.9,3.278974,0
8907,0.43087178,-3.5,-1.5,2,3.9308717,0
8908,-0.1173566,-3.8,-3.5,0.29999995,3.6826434,0
8909,-1.9233676,-3,-3.8,0.79999995,1.0766324,0
8910,-1.7305716,-1.1,-3,1.9,0.6305716,66.81202
8911,0.9828563,1,-1.1,2.1,0.017143726,99.18363
8912,6.390674,2.9,1,1.9000001,3.490674,0
8913,8.945641,5,2.9,2.1,3.9456406,0
8914,10.216722,6.3,5,1.3000002,3.9167213,0
8915,12.2038,7.2,6.3,0.8999996,5.0038004,0
8916,13.413393,7.6,7.2,0.4000001,5.813393,0
8917,15.186926,7.9,7.6,0.3000002,7.286926,0
8918,15.334339,8.4,7.9,0.49999952,6.9343395,0
8919,15.083397,8,8.4,0.39999962,7.083397,0
8920,14.613565,7.6,8,0.4000001,7.0135655,0
8921,13.078973,6.5,7.6,1.0999999,6.578973,0
8922,11.37096,5.9,6.5,0.5999999,5.47096,0
8923,9.547334,5.2,5.9,0.7000003,4.347334,0
8924,9.351247,4,5.2,1.1999998,5.351247,0
8925,8.670972,2.4,4,1.5999999,6.270972,0
8926,6.962049,4,2.4,1.5999999,2.962049,0
8927,5.301467,4.1,4,0.099999905,1.201467,0
8928,7.1056843,3.5,4.1,0.5999999,3.6056843,0
8929,6.911272,2.6,3.5,0.9000001,4.311272,0
8930,6.435387,1.6,2.6,0.9999999,4.835387,0
8931,4.6698985,1.9,1.6,0.29999995,2.7698984,0
8932,3.514384,1.8,1.9,0.100000024,1.7143841,0
8933,3.654712,1.6,1.8,0.19999993,2.0547118,0
8934,3.9255698,2,1.6,0.39999998,1.9255698,0
8935,5.3961544,2,2,0,3.3961544,0
8936,7.5995684,2.9,2,0.9000001,4.6995683,0
8937,8.204239,4.2,2.9,1.2999997,4.004239,0
8938,9.376332,5.9,4.2,1.7000003,3.4763322,0
8939,11.101251,7.3,5.9,1.4000001,3.8012505,0
8940,12.86139,8.3,7.3,1,4.56139,0
8941,14.4491005,9.6,8.3,1.3000002,4.8491,0
8942,15.08601,10.1,9.6,0.5,4.9860096,0
8943,15.660736,10.3,10.1,0.19999981,5.360736,0
8944,14.755603,10.2,10.3,0.10000038,4.555603,0
8945,14.111577,9.1,10.2,1.0999994,5.0115767,0
8946,12.980561,6.7,9.1,2.4000006,6.2805614,0
8947,10.907374,6.3,6.7,0.39999962,4.607374,0
8948,8.761412,5.6,6.3,0.7000003,3.1614118,0
8949,8.846614,7.3,5.6,1.7000003,1.5466137,9.022737
8950,7.937104,6.9,7.3,0.4000001,1.0371041,0
8951,9.706505,5.8,6.9,1.0999999,3.9065046,0
8952,8.817707,5.3,5.8,0.5,3.5177069,0
8953,7.395445,1,5.3,4.3,6.395445,0
8954,7.1163754,-0.5,1,1.5,7.6163754,0
8955,3.1450226,-1.9,-0.5,1.4,5.0450225,0
8956,1.9786944,-0.9,-1.9,1,2.8786945,0
8957,1.1837451,0.9,-0.9,1.8,0.28374517,84.236374
8958,2.7411823,-1.9,0.9,2.8,4.6411824,0
8959,6.045123,-0.1,-1.9,1.8,6.145123,0
8960,5.0510836,3.4,-0.1,3.5,1.6510835,52.82619
8961,8.110262,5.4,3.4,2,2.7102618,0
8962,11.178439,6.5,5.4,1.0999999,4.678439,0
8963,12.616718,7.7,6.5,1.1999998,4.9167185,0
8964,12.731226,8.8,7.7,1.1000004,3.9312258,0
8965,14.171763,9.9,8.8,1.0999994,4.271764,0
8966,15.066297,10.2,9.9,0.3000002,4.866297,0
8967,15.511287,10.3,10.2,0.10000038,5.2112865,0
8968,15.220041,9.8,10.3,0.5,5.420041,0
8969,14.103343,9,9.8,0.8000002,5.103343,0
8970,12.00321,6.2,9,2.8000002,5.8032103,0
8971,10.136637,6.5,6.2,0.3000002,3.6366367,0
8972,7.637458,5.5,6.5,1,2.1374578,0
8973,8.182453,4.3,5.5,1.1999998,3.882453,0
8974,7.283285,3.1,4.3,1.2000003,4.183285,0
8975,5.90673,2.5,3.1,0.5999999,3.4067302,0
8976,4.2730927,1.5,2.5,1,2.7730927,0
8977,3.9526076,0.8,1.5,0.7,3.1526077,0
8978,2.9700625,0.4,0.8,0.4,2.5700624,0
8979,2.623189,0.4,0.4,0,2.2231889,0
8980,2.2732582,0.6,0.4,0.20000002,1.6732582,0
8981,2.9768775,0.5,0.6,0.100000024,2.4768775,0
8982,3.0539827,0.4,0.5,0.099999994,2.6539826,0
8983,4.3139253,0.8,0.4,0.4,3.5139253,0
8984,6.494114,2,0.8,1.2,4.494114,0
8985,7.7859135,3.2,2,1.2,4.5859137,0
8986,8.402079,4.5,3.2,1.3,3.9020786,0
8987,9.170482,5.6,4.5,1.0999999,3.5704818,0
8988,10.21284,6.6,5.6,1,3.6128402,0
8989,11.95459,8,6.6,1.4000001,3.9545898,0
8990,12.831657,8.7,8,0.6999998,4.1316576,0
8991,13.763417,9.2,8.7,0.5,4.5634174,0
8992,13.688517,9.1,9.2,0.09999943,4.588516,0
8993,13.130348,8.4,9.1,0.70000076,4.7303486,0
8994,11.73613,6.1,8.4,2.2999997,5.63613,0
8995,10.70889,4.3,6.1,1.7999997,6.40889,0
8996,8.458626,3.5,4.3,0.8000002,4.958626,0
8997,6.7757072,3.1,3.5,0.4000001,3.6757073,0
8998,6.009567,2.5,3.1,0.5999999,3.5095668,0
8999,5.1454387,1.9,2.5,0.6,3.2454386,0
9000,4.5058756,0.7,1.9,1.2,3.8058755,0
9001,4.2528157,0.6,0.7,0.099999964,3.6528158,0
9002,3.765473,0.2,0.6,0.40000004,3.5654728,0
9003,3.4338644,0.5,0.2,0.3,2.9338644,0
9004,2.3539681,0.1,0.5,0.4,2.2539682,0
9005,2.2123482,-0.2,0.1,0.3,2.4123483,0
9006,1.2329679,2.9,-0.2,3.1000001,1.6670322,46.224766
9007,2.6417542,4.2,2.9,1.2999997,1.5582457,0
9008,9.191638,6,4.2,1.8000002,3.191638,0
9009,9.995978,7.6,6,1.5999999,2.3959785,0
9010,11.690604,9.5,7.6,1.9000001,2.1906042,0
9011,13.172533,10.6,9.5,1.1000004,2.5725327,0
9012,14.751742,11.7,10.6,1.0999994,3.0517426,0
9013,15.190176,13.2,11.7,1.5,1.9901762,0
9014,15.977205,13.5,13.2,0.3000002,2.4772053,0
9015,16.513834,14.2,13.5,0.6999998,2.3138342,0
9016,15.81535,14.3,14.2,0.10000038,1.5153494,0
9017,15.586242,13.1,14.3,1.1999998,2.4862413,0
9018,14.416814,12.4,13.1,0.70000076,2.0168142,0
